diameter[mm],T[k],wavelength[mm],K2,radarsx[mm2],extxs[mm2]
0.01,273.15,12.4395210788,0.906498533095,1.15851387761e-14,6.19564140038e-08
0.02,273.15,12.4395210788,0.906498533095,7.41445642812e-13,4.95773812863e-07
0.03,273.15,12.4395210788,0.906498533095,8.44546816235e-12,1.67392731171e-06
0.04,273.15,12.4395210788,0.906498533095,4.74517037579e-11,3.97012507524e-06
0.05,273.15,12.4395210788,0.906498533095,1.81011561569e-10,7.75993438478e-06
0.060000000000000005,273.15,12.4395210788,0.906498533095,5.40489157868e-10,1.34214143983e-05
0.06999999999999999,273.15,12.4395210788,0.906498533095,1.36288638894e-09,2.13357515546e-05
0.08,273.15,12.4395210788,0.906498533095,3.03670127347e-09,3.18879161625e-05
0.09,273.15,12.4395210788,0.906498533095,6.15611460415e-09,4.54673067805e-05
0.09999999999999999,273.15,12.4395210788,0.906498533095,1.15835046964e-08,6.24684199276e-05
0.11,273.15,12.4395210788,0.906498533095,2.05202760612e-08,8.32915244657e-05
0.12,273.15,12.4395210788,0.906498533095,3.45860119629e-08,0.000108343340603
0.13,273.15,12.4395210788,0.906498533095,5.590593396e-08,0.000138037747909
0.14,273.15,12.4395210788,0.906498533095,8.7206657715e-08,0.000172796451657
0.15000000000000002,273.15,12.4395210788,0.906498533095,1.31920263251e-07,0.000213049733605
0.16,273.15,12.4395210788,0.906498533095,1.94296632238e-07,0.000259237144113
0.17,273.15,12.4395210788,0.906498533095,2.79524088804e-07,0.000311808310647
0.18000000000000002,273.15,12.4395210788,0.906498533095,3.93858352751e-07,0.00037122359084
0.19,273.15,12.4395210788,0.906498533095,5.44759611769e-07,0.000437954875607
0.2,273.15,12.4395210788,0.906498533095,7.41038084148e-07,0.000512486397022
0.21000000000000002,273.15,12.4395210788,0.906498533095,9.93007916884e-07,0.000595315497329
0.22,273.15,12.4395210788,0.906498533095,1.31264851747e-06,0.000686953384848
0.23,273.15,12.4395210788,0.906498533095,1.7137753997e-06,0.000787925993028
0.24000000000000002,273.15,12.4395210788,0.906498533095,2.21221872952e-06,0.000898774866348
