DOI,Model,Avg. RMSE,Std. RMSE,Avg. R2-score,Std. R2-score
https://arxiv.org/abs/2503.17410,GRU,0.106,0.53,0.06,0.7
https://arxiv.org/abs/2503.17410,GRU_FCN,0.111,0.55,-0.05,1.0
https://arxiv.org/abs/2503.17410,INCEPTIONTIME,0.136,0.55,-1.59,2.8
https://arxiv.org/abs/2503.17410,LSTM,0.106,0.53,0.07,0.8
https://arxiv.org/abs/2503.17410,LSTM_FCN,0.11,0.53,-0.09,1.2
https://arxiv.org/abs/2503.17410,MEAN,0.151,0.75,0.01,0.1
https://arxiv.org/abs/2503.17410,RCLSTM,0.112,0.58,0.23,0.7
https://arxiv.org/abs/2503.17410,RESNET,0.146,0.56,-0.92,2.4
