# Binance Spot Market Data v4.0.0
# Generated: 2025-09-15T07:33:37.006222Z
# Source: Binance Public Data Repository
# Market: SPOT | Symbol: SOLUSDT | Timeframe: 2h
# Coverage: 108 bars
# Period: 2023-03-20 00:00:00 to 2023-03-28 22:00:00
# Collection: direct_download in 0.3s
# Data Hash: 7db7e54e6d159321...
# Compliance: Zero-Magic-Numbers, Temporal-Integrity, Official-Binance-Source
#
date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2023-03-23 06:00:00,21.57,21.73,21.5,21.7,245729.08,2023-03-23 07:59:59,5302502.3317,9267,111401.3,2405683.0662
2023-03-23 08:00:00,21.7,21.8,21.58,21.67,192216.52,2023-03-23 09:59:59,4168129.8491,8911,93756.87,2033407.5086
2023-03-23 10:00:00,21.68,21.8,21.57,21.76,208513.81,2023-03-23 11:59:59,4527125.0625,8514,111865.28,2429040.8154
2023-03-23 12:00:00,21.76,21.79,21.42,21.46,267003.1,2023-03-23 13:59:59,5763406.8052,10414,120740.79,2606551.6066
2023-03-23 14:00:00,21.47,22.66,21.38,22.4,1133356.55,2023-03-23 15:59:59,25163069.7889,44037,596605.38,13248892.5434
2023-03-23 16:00:00,22.39,22.95,22.2,22.29,983211.32,2023-03-23 17:59:59,22078831.6489,30146,587631.04,13209758.4615
2023-03-23 18:00:00,22.29,22.33,21.7,22.09,615803.59,2023-03-23 19:59:59,13518178.2121,24960,308516.87,6769964.5321
2023-03-23 20:00:00,22.09,22.15,21.89,22.13,235080.31,2023-03-23 21:59:59,5175953.6138,9403,128429.83,2828333.2061
2023-03-23 22:00:00,22.13,22.25,21.95,22.16,311571.83,2023-03-23 23:59:59,6881625.3293,9213,140234.02,3099520.4158
2023-03-24 00:00:00,22.16,22.27,22.02,22.17,207301.21,2023-03-24 01:59:59,4593450.9874,8000,102473.92,2271630.7082
2023-03-24 02:00:00,22.17,22.27,22.06,22.09,125274.75,2023-03-24 03:59:59,2774530.206,4950,64885.51,1437133.2014
2023-03-24 04:00:00,22.08,22.14,21.87,21.95,175183.65,2023-03-24 05:59:59,3851437.5341,6982,86831.37,1909252.8187
2023-03-24 06:00:00,21.96,22.04,21.9,21.99,143938.27,2023-03-24 07:59:59,3163285.896,5272,71784.89,1577651.5474
2023-03-24 08:00:00,21.98,22.02,21.5,21.59,463300.2,2023-03-24 09:59:59,10049319.906,17027,202563.53,4392389.0277
2023-03-24 10:00:00,21.58,21.73,21.46,21.73,197755.51,2023-03-24 11:59:59,4268527.9428,7917,78806.42,1701421.2222
2023-03-24 12:00:00,21.73,21.73,21.73,21.73,0.0,2023-03-24 12:39:46,0.0,0,0.0,0.0
2023-03-24 14:00:00,21.73,21.73,20.99,21.2,736877.21,2023-03-24 15:59:59,15693976.1899,30243,388846.81,8278168.2009
2023-03-24 16:00:00,21.21,21.33,20.32,20.42,1564930.7,2023-03-24 17:59:59,32653510.7834,47507,876605.86,18283186.5324
2023-03-24 18:00:00,20.42,20.8,20.26,20.75,608350.24,2023-03-24 19:59:59,12499033.1167,23015,325928.46,6692702.9183
2023-03-24 20:00:00,20.76,20.8,20.33,20.62,564143.13,2023-03-24 21:59:59,11588054.5197,22642,241206.17,4950757.7227
2023-03-24 22:00:00,20.61,20.75,20.53,20.66,208943.34,2023-03-24 23:59:59,4309678.1645,9202,97501.44,2011255.7958
2023-03-25 00:00:00,20.66,20.93,20.62,20.74,245624.36,2023-03-25 01:59:59,5100841.738,10902,113224.95,2351846.3085
2023-03-25 02:00:00,20.74,20.89,20.67,20.72,125632.21,2023-03-25 03:59:59,2610417.9206,6227,58686.0,1219300.2512
2023-03-25 04:00:00,20.73,20.81,20.52,20.61,109217.57,2023-03-25 05:59:59,2259926.8839,5261,50369.24,1042183.3824
2023-03-25 06:00:00,20.6,20.72,20.5,20.62,130197.3,2023-03-25 07:59:59,2684779.2328,5469,52974.02,1092894.3471
2023-03-25 08:00:00,20.61,20.65,20.4,20.59,166568.11,2023-03-25 09:59:59,3419544.5785,6697,75223.59,1544345.3769
2023-03-25 10:00:00,20.58,20.71,20.49,20.66,133540.85,2023-03-25 11:59:59,2748747.3227,5475,62188.81,1280295.4135
2023-03-25 12:00:00,20.66,20.89,20.56,20.85,189720.35,2023-03-25 13:59:59,3929844.6824,7939,87617.84,1815719.3397
2023-03-25 14:00:00,20.85,20.98,20.58,20.87,285860.93,2023-03-25 15:59:59,5947893.0344,11314,141722.25,2949691.9236
2023-03-25 16:00:00,20.88,20.91,20.53,20.65,208530.79,2023-03-25 17:59:59,4319943.7206,9300,100454.06,2082294.817
2023-03-25 18:00:00,20.65,20.71,20.09,20.14,398047.4,2023-03-25 19:59:59,8093199.7883,17699,178055.88,3619759.5719
2023-03-25 20:00:00,20.13,20.42,20.11,20.23,207908.52,2023-03-25 21:59:59,4218143.9722,7527,111651.44,2264018.9438
2023-03-25 22:00:00,20.23,20.45,20.21,20.41,137285.17,2023-03-25 23:59:59,2793468.9233,5047,65810.52,1339632.4013
2023-03-26 00:00:00,20.4,20.76,20.29,20.67,165149.48,2023-03-26 01:59:59,3401369.3588,7440,79580.14,1638590.9423
2023-03-26 02:00:00,20.67,20.75,20.64,20.67,102310.78,2023-03-26 03:59:59,2116606.0076,3781,46382.69,959538.83
2023-03-26 04:00:00,20.67,20.83,20.63,20.8,79063.35,2023-03-26 05:59:59,1636109.4521,3456,40446.16,837226.4142
2023-03-26 06:00:00,20.8,20.88,20.7,20.76,97369.04,2023-03-26 07:59:59,2021572.9965,4638,51921.79,1078104.3601
2023-03-26 08:00:00,20.76,20.96,20.7,20.79,191196.14,2023-03-26 09:59:59,3985340.6892,6970,96964.5,2021542.3541
2023-03-26 10:00:00,20.79,20.86,20.7,20.83,135232.76,2023-03-26 11:59:59,2811314.0646,4640,81964.93,1704303.6956
2023-03-26 12:00:00,20.84,21.14,20.77,21.12,246187.94,2023-03-26 13:59:59,5160513.0941,9161,134332.17,2816624.5747
2023-03-26 14:00:00,21.12,21.13,20.74,20.82,292324.35,2023-03-26 15:59:59,6111044.5083,9946,133247.89,2783001.2713
2023-03-26 16:00:00,20.82,20.87,20.65,20.86,130873.69,2023-03-26 17:59:59,2717233.8648,6074,68392.45,1420713.7243
2023-03-26 18:00:00,20.86,21.01,20.84,20.92,132866.34,2023-03-26 19:59:59,2780681.2042,5697,79092.23,1655278.0371
2023-03-26 20:00:00,20.91,20.99,20.76,20.86,94001.07,2023-03-26 21:59:59,1960337.5312,4585,45684.94,952961.9768
2023-03-26 22:00:00,20.86,21.1,20.83,20.94,182024.15,2023-03-26 23:59:59,3822985.0161,7025,91972.62,1931907.8904
2023-03-27 00:00:00,20.94,20.99,20.68,20.69,147211.37,2023-03-27 01:59:59,3064072.4379,6164,69763.31,1451808.4904
2023-03-27 02:00:00,20.69,20.76,20.57,20.72,145881.67,2023-03-27 03:59:59,3014392.0503,5346,65767.22,1358837.2086
2023-03-27 04:00:00,20.71,20.75,20.45,20.51,130291.14,2023-03-27 05:59:59,2686924.9293,5867,58251.33,1201717.2424
2023-03-27 06:00:00,20.51,20.59,20.37,20.45,228638.13,2023-03-27 07:59:59,4684451.4563,7084,92161.41,1888609.9152
2023-03-27 08:00:00,20.44,20.63,20.35,20.61,228542.1,2023-03-27 09:59:59,4682189.7691,7699,104997.79,2151932.5334
2023-03-27 10:00:00,20.6,20.66,20.5,20.61,109795.99,2023-03-27 11:59:59,2260594.8003,5214,53683.76,1105514.2467
2023-03-27 12:00:00,20.61,20.71,20.38,20.46,267353.09,2023-03-27 13:59:59,5492310.5285,10756,125865.51,2586852.0194
2023-03-27 14:00:00,20.47,20.54,19.33,19.78,1298183.94,2023-03-27 15:59:59,25748621.5634,46459,583354.12,11567125.2386
2023-03-27 16:00:00,19.77,19.97,19.6,19.69,461378.16,2023-03-27 17:59:59,9120135.5906,16001,229177.41,4531546.7383
2023-03-27 18:00:00,19.69,19.94,19.65,19.68,192492.6,2023-03-27 19:59:59,3814074.1966,7935,90325.61,1790079.7141
2023-03-27 20:00:00,19.69,19.89,19.59,19.82,203054.98,2023-03-27 21:59:59,4008116.316,7854,103228.03,2037986.0788
2023-03-27 22:00:00,19.82,19.95,19.76,19.91,143561.21,2023-03-27 23:59:59,2848812.8578,5032,71028.73,1409513.7002
2023-03-28 00:00:00,19.91,19.99,19.6,19.8,228625.88,2023-03-28 01:59:59,4525769.9264,8723,107611.71,2130661.5944
2023-03-28 02:00:00,19.8,19.82,19.66,19.71,111699.57,2023-03-28 03:59:59,2202355.4703,4492,48844.08,963131.0656
2023-03-28 04:00:00,19.72,19.92,19.71,19.89,158975.82,2023-03-28 05:59:59,3153129.7746,5061,77201.18,1531461.7373
2023-03-28 06:00:00,19.89,20.08,19.86,19.88,184100.44,2023-03-28 07:59:59,3679811.9774,8750,92185.02,1842458.9178
2023-03-28 08:00:00,19.88,19.99,19.67,19.74,173509.63,2023-03-28 09:59:59,3442628.1803,6457,74905.64,1486830.9408
2023-03-28 10:00:00,19.74,20.19,19.61,20.09,314032.91,2023-03-28 11:59:59,6239140.2966,14347,160143.99,3184848.2793
2023-03-28 12:00:00,20.1,20.2,19.82,19.96,393983.61,2023-03-28 13:59:59,7880189.5789,12330,186973.35,3741215.9455
2023-03-28 14:00:00,19.97,20.4,19.93,20.24,412878.81,2023-03-28 15:59:59,8354524.1143,15907,202924.72,4105430.4033
2023-03-28 16:00:00,20.25,20.28,20.04,20.11,264745.27,2023-03-28 17:59:59,5336402.5061,9599,145461.54,2932024.5425
2023-03-28 18:00:00,20.11,20.88,20.08,20.7,646162.8,2023-03-28 19:59:59,13267878.8258,19840,319692.34,6564129.0302
2023-03-28 20:00:00,20.7,20.75,20.24,20.28,256813.76,2023-03-28 21:59:59,5270003.4879,9873,120167.59,2466771.8948
2023-03-28 22:00:00,20.28,20.56,20.23,20.45,170933.91,2023-03-28 23:59:59,3486916.2151,6810,88993.5,1815659.0241
