Dataset,Model,Type,CV Folds,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_binary_mean,f1_binary_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,matthews_corrcoef_mean,matthews_corrcoef_std,cohen_kappa_mean,cohen_kappa_std,roc_auc_mean,roc_auc_std,average_precision_mean,average_precision_std,max_f1_mean,max_f1_std,optimal_threshold_mean,optimal_threshold_std,brier_score_mean,brier_score_std,true_negative_rate_mean,true_negative_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,positive_predictive_value_mean,positive_predictive_value_std,negative_predictive_value_mean,negative_predictive_value_std
Protocol State Machine,Logistic Regression,Traditional ML,3,0.9713333333333334,0.003492213560988993,0.6488205128205129,0.00622410040217454,0.42266328727441915,0.08282973911099174,0.3093333333333333,0.016438437341250618,0.35206610571110786,0.016633821399879286,0.6687026711278494,0.00922007283914559,0.969507408273754,0.00218471590098198,0.3447089025799526,0.027157010981962413,0.3378457666320891,0.018934365051995413,0.8174140170940172,0.0116206201931758,0.3006595946397543,0.01695443586098636,0.3520661008830018,0.01663382160077037,0.8542781869767931,0.021233134050316085,0.15792261374304503,0.005250998026347167,0.9883076923076923,0.004002190940625479,0.011692307692307691,0.004002190940625476,0.6906666666666667,0.016438437341250577,0.42266328727441915,0.08282973911099174,0.9823980164141036,0.00034138052321060783
Protocol State Machine,Random Forest,Traditional ML,3,0.9702666666666667,0.003674537007872202,0.598905982905983,0.003662111409441622,0.37310600019139367,0.10552213875350747,0.208,0.011313708498984758,0.26066469266126463,0.014552994009546056,0.6227447388431062,0.008226718465316023,0.9667207827158558,0.0022204141423298497,0.26076581864747805,0.032696009565815136,0.24668355730478067,0.017514513391921362,0.7056825982905983,0.012731218087117071,0.18621673146893905,0.025689021043153737,0.26066468810392995,0.014552994445100264,0.16053575581576016,0.025907302993182665,0.02290702580771666,0.000170335943994214,0.9898119658119658,0.00405557131660495,0.01018803418803419,0.004055571316604969,0.7920000000000001,0.011313708498984769,0.37310600019139367,0.10552213875350747,0.9798966050212811,0.0002012746296645418
Protocol State Machine,Extra Trees,Traditional ML,3,0.9754666666666667,0.0019618585292749662,0.5872820512820512,0.00568159460042637,0.5726358645364259,0.1475418625890606,0.17866666666666667,0.013597385369580758,0.2670017560094642,0.00492994516327281,0.6272624951430857,0.0026435393678984464,0.9695101973200262,0.001028051357165177,0.30619907272989577,0.030596287776017292,0.2577763358395738,0.005730928042032927,0.6890601025641026,0.02004003083902137,0.2208232439872785,0.006179192919413991,0.26700175234634843,0.004929945192957466,0.29050916256093207,0.01843489381857761,0.031168994800981367,0.00033282330383474187,0.9958974358974358,0.002344810693946265,0.004102564102564103,0.0023448106939462903,0.8213333333333334,0.013597385369580734,0.5726358645364259,0.1475418625890606,0.9792920657691856,0.00028982398027767043
Protocol State Machine,XGBoost,Traditional ML,3,0.9750000000000001,0.0011430952132988265,0.6026324786324786,0.0030954806001819058,0.5088498081361595,0.061436469414800535,0.21066666666666667,0.0075424723326565,0.29652758505921745,0.0024212188154961213,0.6419005140828595,0.0014843240483751316,0.9700047966553195,0.0006321043018552193,0.31586016067745354,0.014553645386631472,0.2859867725001989,0.003491302631348381,0.730018735042735,0.016776185522104657,0.25245960863391465,0.011267841145692998,0.29652758091800774,0.0024212190509286125,0.15823476016521454,0.027256635949015617,0.02113576138410406,0.0002445409380359478,0.9945982905982905,0.0013640982798810363,0.005401709401709402,0.0013640982798810257,0.7893333333333334,0.007542472332656513,0.5088498081361595,0.061436469414800535,0.9800568395214736,0.00016002541354894495
Protocol State Machine,Neural Network,Traditional ML,3,0.9735333333333333,0.001857118436957904,0.5784957264957266,0.015133525550502056,0.4497929606625259,0.0730565813611288,0.16266666666666665,0.032876874682501216,0.23270090762350823,0.02626840845039728,0.6096164679721318,0.01273974888585541,0.9676862503033242,0.0005527472086840376,0.2551062324479649,0.00858949004343683,0.22226772775679082,0.023964173650495153,0.7219960341880342,0.02870406335736217,0.19683892798242983,0.020439801638786524,0.2327009037817175,0.02626840781098674,0.7229298771050408,0.20248735657560854,0.026929406599259454,0.0004101302010176008,0.9943247863247863,0.002707554170697209,0.005675213675213676,0.002707554170697208,0.8373333333333334,0.032876874682501195,0.4497929606625259,0.0730565813611288,0.9788663312254524,0.0007576879791017056
Protocol State Machine,Naive Bayes,Traditional ML,3,0.9192666666666667,0.07572517561697839,0.5571623931623931,0.016142762896175097,0.25784411177925143,0.1791299665902529,0.17600000000000002,0.10871369125674404,0.13103434607865652,0.046326338853169356,0.5434799275126138,0.04211558630076457,0.9353032298748731,0.04263716022117526,0.14058810769876506,0.0700258348256536,0.11059785046107969,0.05964825378281889,0.6136527863247864,0.026227068402783993,0.10731517323855229,0.03502618609089899,0.13103434306096218,0.046326338515787824,8.29443344477534e-05,7.35799410298122e-05,0.023399630158100773,0.0007484761561772578,0.9383247863247863,0.08041450073105758,0.061675213675213676,0.08041450073105759,0.824,0.10871369125674403,0.25784411177925143,0.1791299665902529,0.9780682511601505,0.0011208431456023807
Protocol State Machine,SGD Classifier,Traditional ML,3,0.9468,0.012721635115031386,0.6011623931623932,0.03371872758083462,0.1648396760696226,0.057718591446217424,0.2373333333333333,0.06984427121978025,0.18651415075532554,0.046952440035784866,0.5794867890154878,0.025739689905039224,0.9528107953626418,0.007368372284479319,0.16782802279241515,0.051053390052728596,0.16145741361231467,0.05036137359218989,0.7462077264957264,0.0243780815038102,0.1401443563819619,0.05146242101127556,0.18651414613379166,0.04695243992357723,6.598871996066845,2.9237454245632093,,,0.9649914529914531,0.01342123120288305,0.035008547008547004,0.01342123120288306,0.7626666666666667,0.06984427121978022,0.1648396760696226,0.057718591446217424,0.9801434329319528,0.0017420829067526025
Protocol State Machine,Isolation Forest,Traditional ML,3,0.9028666666666667,0.003802922852520451,0.5032820512820513,0.01732716220495162,0.026268510905559397,0.011261726586204363,0.08266666666666667,0.03937286149395573,0.039842252363003997,0.017569379146270082,0.4943394462425173,0.007756302398776426,0.9261117804280551,0.001680579606608009,0.003165631405323411,0.020518613447371735,0.0023264505192206832,0.01752086757630888,0.5415893333333334,0.019642796013671568,0.02942328757601045,0.002807665857049681,0.06098770654514243,0.004583722780112951,-0.029950547877742355,0.0156180499223589,,,0.923897435897436,0.004874403260340947,0.0761025641025641,0.0048744032603409565,0.9173333333333332,0.039372861493955726,0.026268510905559397,0.011261726586204363,0.9751787094893554,0.0009139119878457147
Protocol State Machine,One-Class SVM,Traditional ML,3,0.9432666666666667,0.0034305814214049928,0.5097094017094017,0.013457758253655085,0.03972072500528429,0.020546784719949522,0.05333333333333334,0.024729649321321875,0.045476807712293336,0.02249388448895001,0.5081197788910405,0.011985404076165246,0.9476306015108502,0.0022381227862544014,0.0171841151783753,0.023902325680751273,0.017038993947630643,0.023715450070936818,0.5665695726495726,0.022807614297780363,0.03479088453877039,0.005847503144211306,0.07901745430688532,0.02083839246130849,-3.3313225244252016,1.551871941082024,,,0.9660854700854701,0.0030532804870790956,0.033914529914529916,0.0030532804870791273,0.9466666666666667,0.024729649321321847,0.03972072500528429,0.020546784719949522,0.9754890752803266,0.00067769439943709
Protocol State Machine,Local Outlier Factor,Traditional ML,3,0.9749333333333333,9.428090415819597e-05,0.49996581196581197,4.834918161958968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.49365379306690466,2.417316521287971e-05,0.962624896480464,4.713767216513636e-05,-0.0007549268525566645,0.0010676277934852688,-0.0001323276432447044,0.00018713954775352942,0.5515279316239315,0.04213117112581555,0.03439148628295479,0.007587553788965577,0.07337720050872741,0.02040806392529062,-0.3407269414562158,0.07548542344254561,,,0.9999316239316239,9.669836323917936e-05,6.837606837606837e-05,9.669836323918599e-05,1.0,0.0,0.0,0.0,0.9749983329999333,2.357494102788279e-06
